Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2022,County,Santa Barbara,Fire,Fire Captain Staff,FALSE,FALSE,,113196,136367,,123746,60602,0,30835,215183,56474,0,0,21294,77768,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Assistant Department Leader-Sheriff,FALSE,FALSE,Extra Help,189320,278545,,205893,0,0,8994,214887,90240,0,0,35744,125984,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Department/Corporate Leader-Executive,FALSE,FALSE,,170000,249825,,138879,0,61775,13978,214632,22616,0,0,7629,30245,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,165357,0,48754,0,214111,26202,0,397,0,26599,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Assistant Department Leader-Probation/Safety,FALSE,FALSE,,131119,192394,,169729,0,41638,2434,213801,66316,0,0,0,66316,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Custody Deputy,FALSE,FALSE,,75872,91562,,88218,117618,0,7653,213489,22160,0,0,12092,34252,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Custody Deputy Special Duty,FALSE,FALSE,,79664,96150,,82814,118490,0,11620,212924,30807,0,0,23892,54699,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Team/Project Leader-Battalion Chief Shift,FALSE,FALSE,,89958,131878,,135815,61488,0,14847,212150,57503,0,371,29114,86988,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Staff,FALSE,FALSE,,113196,136367,,117341,64159,0,30585,212085,56389,0,0,27063,83452,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Department/Corporate Leader-Probation,FALSE,FALSE,,170000,249825,,205939,0,0,6084,212023,82752,0,0,13096,95848,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Program/Business Leader-Attorney,FALSE,FALSE,,156605,230395,,211526,0,0,0,211526,49586,0,533,21204,71323,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,208425,0,0,2400,210825,47102,0,500,10288,57890,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Staff,FALSE,FALSE,,90039,108091,,105084,76434,0,29026,210544,20296,0,0,11547,31843,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,94928,94253,0,21261,210442,34345,0,0,21814,56159,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,103866,79423,0,27057,210346,30166,0,0,12802,42968,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,208427,0,0,1600,210027,46924,0,500,0,47424,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Custody Deputy Special Duty,FALSE,FALSE,,79664,96150,,71516,131562,0,6948,210026,37249,0,0,37561,74810,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,196234,2972,0,10711,209917,11296,0,0,10524,21820,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Lieutenant,FALSE,FALSE,Extra Help,149329,180180,,169784,32564,0,6733,209081,54888,0,0,14096,68984,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Program/Business Leader-Attorney,FALSE,FALSE,,156605,230395,,208904,0,0,0,208904,47060,0,506,12096,59662,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Staff,FALSE,FALSE,,99066,119117,,117564,55280,0,35991,208835,51283,0,0,12749,64032,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Team/Project Leader-Battalion Chief Staff,FALSE,FALSE,,125936,184623,,134477,48026,0,26320,208823,63400,0,385,36286,100071,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Staff,FALSE,FALSE,,99066,119117,,117087,60766,0,30677,208530,50201,0,0,10428,60629,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,FALSE,FALSE,,152976,211201,,208265,0,0,0,208265,46564,0,500,10428,57492,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,98031,99836,0,10276,208143,43743,0,0,27739,71482,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Sergeant,FALSE,FALSE,,107900,130659,,123888,72350,0,11596,207834,51414,0,0,23547,74961,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,131528,64025,0,11847,207400,50827,0,0,12874,63701,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,FALSE,FALSE,,152976,211201,,207263,0,0,0,207263,46407,0,499,10824,57730,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,190538,5920,0,10345,206803,11296,0,0,0,11296,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Agricultural Commissioner/W&M,Department/Corporate Leader-Executive,FALSE,FALSE,,170000,249825,,200665,0,0,6084,206749,46863,0,0,13370,60233,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Program/Business Leader-Attorney,FALSE,FALSE,,156605,230395,,206719,0,0,0,206719,11292,0,531,24824,36647,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Staff,FALSE,FALSE,,113196,136367,,134047,50711,0,21605,206363,52884,0,0,0,52884,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Human Resources,Department/Corporate Leader-Executive,FALSE,FALSE,,170000,249825,,200156,0,0,6084,206240,11298,0,0,0,11298,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,206195,0,0,0,206195,46563,0,500,12592,59655,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Commander,FALSE,FALSE,Extra Help,170115,205560,,194501,792,0,10806,206099,77171,0,0,30248,107419,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Counsel,Deputy County Senior-Restricted,FALSE,FALSE,,153273,211405,,206016,0,0,0,206016,46609,0,501,12878,59988,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Staff,FALSE,FALSE,,90039,108091,,94423,88804,0,22512,205739,28014,0,0,22314,50328,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,131824,50115,0,23550,205489,54890,0,0,12353,67243,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Deputy Public Defender Senior,FALSE,FALSE,,152976,211201,,205458,0,0,0,205458,45921,0,473,8124,54518,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,117470,76069,0,11847,205386,50826,0,0,27548,78374,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,205265,0,0,0,205265,46564,0,500,13428,60492,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,106318,77302,0,21511,205131,29716,0,0,10352,40068,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,182968,2199,0,19884,205051,11293,0,0,13096,24389,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,FALSE,FALSE,,152976,211201,,204801,0,0,0,204801,46564,0,500,13802,60866,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,202925,0,0,1600,204525,46257,0,491,12802,59550,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,117087,76739,0,10449,204275,29740,0,0,10424,40164,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Department/Corporate Leader-Executive,FALSE,FALSE,,170000,249825,,198159,0,0,6084,204243,45931,0,0,11428,57359,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,116165,76070,0,11847,204082,50825,0,0,28363,79188,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,194692,0,0,9323,204015,11296,0,0,110,11406,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,FALSE,FALSE,,152976,211201,,203782,0,0,0,203782,46564,0,500,12878,59942,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,119960,71834,0,11847,203641,50826,0,0,24264,75090,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,103370,89667,0,10449,203486,44428,0,0,24627,69055,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Lieutenant,FALSE,FALSE,Extra Help,149329,180180,,189829,2599,0,10463,202891,68801,0,0,34811,103612,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Commander,FALSE,FALSE,Extra Help,170115,205560,,182080,10451,0,9865,202396,69933,0,0,10644,80577,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,114633,65473,0,22153,202259,48485,0,0,12878,61363,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Commander,FALSE,FALSE,Extra Help,170115,205560,,190726,0,0,10930,201656,78124,0,0,22624,100748,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,121068,57381,0,23117,201566,54691,0,0,18927,73618,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,127883,58483,0,15156,201522,51470,0,0,16680,68150,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,93763,86143,0,21511,201417,29715,0,0,22979,52694,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Staff,FALSE,FALSE,,113196,136367,,119811,57064,0,24021,200896,54108,0,0,28330,82438,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,131689,57183,0,11847,200719,50827,0,0,12802,63629,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,131616,57242,0,11847,200705,50829,0,0,12874,63703,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,111289,67644,0,21607,200540,30953,0,0,0,30953,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Staff,FALSE,FALSE,,113196,136367,,114502,55793,0,29969,200264,54202,0,0,27663,81865,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Equipment Operator,FALSE,FALSE,,108586,130743,,124749,59368,0,15823,199940,49046,0,0,14280,63326,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Assistant Department Leader-Executive,FALSE,FALSE,,130483,191460,,186127,0,0,13356,199483,43186,0,0,13024,56210,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,114633,73828,0,10449,198910,44431,0,0,12878,57309,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,188565,0,0,10345,198910,11296,0,0,10520,21816,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,103453,73887,0,21261,198601,44393,0,0,12878,57271,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,134226,48251,0,15742,198219,51622,0,0,0,51622,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,94902,82318,0,20567,197787,18252,0,0,12911,31163,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Program/Business Leader-Division Chief,FALSE,FALSE,,152572,224324,,181440,861,0,15439,197740,70750,0,463,21470,92683,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Assistant Department Leader-Executive,FALSE,FALSE,,130483,191460,,186065,0,0,11434,197499,42127,0,0,10524,52651,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney Senior,FALSE,FALSE,,152976,211201,,195536,0,0,1600,197136,46923,0,500,23704,71127,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Equipment Operator,FALSE,FALSE,,108586,130743,,126962,54546,0,15433,196941,48916,0,0,12092,61008,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Firefighter Shift,FALSE,FALSE,,64309,77214,,86469,86514,0,23101,196084,30069,0,0,25273,55342,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,190796,0,0,4785,195581,11299,0,0,0,11299,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Staff Physician,FALSE,FALSE,,224846,256784,,185045,114,0,10345,195504,11296,0,0,750,12046,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Program/Business Leader-Division Chief,FALSE,FALSE,,152572,224324,,169548,6890,0,18761,195199,70040,0,450,28363,98853,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,116295,55485,0,23350,195130,54099,0,0,25863,79962,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Assistant Department Leader-Fire,FALSE,FALSE,,165008,242852,,177121,396,0,17292,194809,71917,0,224,27354,99495,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Captain Shift,FALSE,FALSE,,80850,97402,,119234,46656,0,28675,194565,56105,0,0,22507,78612,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Fire Engineering Inspector Shift,FALSE,FALSE,,70764,85080,,102506,81212,0,10178,193896,43216,0,0,12874,56090,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Deputy Public Defender Senior,FALSE,FALSE,,152976,211201,,193690,0,0,0,193690,11295,0,500,22523,34318,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Chief Deputy Sheriff,FALSE,FALSE,Extra Help,187843,227194,,182474,0,0,11058,193532,79112,0,0,33048,112160,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Counsel,Deputy County Counsel Senior,FALSE,FALSE,,152976,211201,,193471,0,0,0,193471,46564,0,500,25066,72130,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Deputy Public Defender Senior,FALSE,FALSE,,152976,211201,,193461,0,0,0,193461,45828,0,480,19504,65812,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Sergeant,FALSE,FALSE,,107900,130659,,114996,66338,0,11624,192958,51424,0,0,32715,84139,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
